BoroCT2010,RE80_Quad,IE80_Quad,CE80_Quad,RE90_Quad,IE90_Quad,CE90_Quad,RE00_Quad,IE00_Quad,CE00_Quad,RE10_Quad,IE10_Quad,CE10_Quad,RE11_Quad,IE11_Quad,CE11_Quad,RE12_Quad,IE12_Quad,CE12_Quad,RE13_Quad,IE13_Quad,CE13_Quad,RE14_Quad,IE14_Quad,CE14_Quad,RE15_Quad,IE15_Quad,CE15_Quad,RE16_Quad,IE16_Quad,CE16_Quad
4100801,1,3,3,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,
3044800,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,1,0,3,1,0,3,1,0,3,1,0,3,1,0
3045000,3,3,3,3,3,3,3,3,3,3,0,4,3,1,0,3,1,0,3,1,0,3,2,0,3,1,0,3,1,0
3080200,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075800,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
4115100,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117100,0,3,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040500,0,3,3,0,3,3,0,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,3,3,0,0
4040700,0,3,3,0,3,3,0,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,3,3,0,3,3,0,3
4040900,1,3,3,0,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0
1013100,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062800,3,3,3,3,3,3,0,3,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0
4071701,0,3,3,0,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4025700,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
4026300,1,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026500,1,3,3,1,3,3,1,3,3,0,0,0,1,0,1,2,0,1,2,0,2,1,0,2,0,0,0,0,0,0
4029100,1,3,3,1,3,3,1,3,3,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
4029300,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,2,1,1,0,1,1,0,1,2,0,2,2,0,1
4030902,1,3,3,1,3,3,1,3,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
4051300,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
2021002,1,3,3,1,3,3,1,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2021200,1,3,3,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2038800,0,3,3,0,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0
2039000,0,3,3,0,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
2038600,0,3,3,0,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
3028300,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006500,0,3,3,3,3,3,0,3,3,0,0,0,0,0,0,3,0,4,3,0,4,3,0,4,0,0,3,3,0,3
3037700,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3037300,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037500,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4029400,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
2022901,1,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,3,3,0,3,3
1023200,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019800,0,3,3,0,3,3,0,3,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1020000,3,3,3,3,3,3,0,3,3,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
1014900,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016900,0,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2004600,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,3
3034300,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3034500,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,0,3,0,0,3,0,0,3,0,0,3,0,0,0
3011200,0,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031000,2,3,3,1,3,3,1,3,3,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0
3007100,1,3,3,1,3,3,1,3,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3012700,1,3,3,1,3,3,1,3,3,1,0,0,1,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3028600,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2,1
2016000,3,3,3,3,3,3,0,3,3,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0
2027402,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050803,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050804,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039400,3,3,3,3,3,3,3,3,3,3,1,0,3,1,0,3,0,0,3,1,0,3,1,0,3,0,0,3,1,0
3041402,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
3041600,3,3,3,0,3,3,0,3,3,3,0,0,3,1,0,3,0,0,3,1,0,3,0,0,3,0,0,3,0,0
3093400,0,3,3,3,3,3,3,3,3,3,0,3,3,4,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
3094600,0,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,4,3,0,4,3,0,3
4048200,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
3028502,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4006100,0,3,3,1,3,3,1,3,3,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
4006300,0,3,3,1,3,3,1,3,3,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
4138501,3,3,3,0,3,3,0,3,3,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3072000,3,3,3,0,3,3,0,3,3,3,0,0,3,1,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,4
3072200,4,3,3,0,3,3,0,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,3,3,0,3
1022700,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025900,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033000,0,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
4083800,0,3,3,0,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
1017402,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023702,1,3,3,1,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
2042901,1,3,3,1,3,3,1,3,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1021500,3,3,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1008000,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046400,0,3,3,1,3,3,1,3,3,1,0,1,1,0,2,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0
4127700,0,3,3,2,3,3,1,3,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,2,0,2
3024300,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
4008500,0,3,3,0,3,3,1,3,3,0,4,0,0,4,0,0,4,0,0,3,0,0,3,0,0,4,0,0,4,0
4004300,1,3,3,1,3,3,1,3,3,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2
3025100,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2
3026500,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037300,1,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
2039100,1,3,3,0,3,3,0,3,3,0,0,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3
4109300,3,3,3,0,3,3,0,3,3,0,0,1,0,0,0,0,2,2,0,2,2,0,0,2,0,0,0,0,0,0
4109700,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008800,0,3,3,0,3,3,0,3,3,0,4,4,0,4,3,0,4,3,0,4,3,0,4,4,0,4,4,0,4,4
1009000,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,4,3,3,0,3,3,4,3,3,4,3,3
1001501,0,3,3,1,3,3,0,3,3,0,4,0,0,4,4,0,4,4,0,4,4,0,4,4,0,4,4,0,4,4
3018100,1,3,3,1,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
1007800,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084601,0,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
1007100,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
4129102,0,3,3,0,3,3,1,3,3,2,0,2,2,0,2,2,0,2,1,0,2,1,0,1,1,0,2,1,0,2
4074900,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4076901,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2042600,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033402,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
4094500,3,3,3,0,3,3,0,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3003700,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,2,0,2,1,0,0,1,0,0,1,0,0
3003900,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0
3017400,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
3017600,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
1008602,0,3,3,0,3,3,0,3,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,3,3
4139900,0,3,3,0,3,3,0,3,3,0,1,2,0,1,2,0,1,2,0,2,2,0,1,2,0,2,2,0,2,2
4144100,0,3,3,0,3,3,1,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
4033401,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,4,3,0,3,3,0,3
3035700,0,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
3035900,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
2014100,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,3,3,0,3,3,0,3,3,0,0,3
2018400,3,3,3,3,3,3,0,3,3,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
2016400,3,3,3,3,3,3,0,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
3028100,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051100,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025400,0,3,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001402,1,3,3,1,3,3,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1008601,0,3,3,0,3,3,0,3,3,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0
4044601,1,3,3,1,3,3,1,3,3,0,3,0,0,3,0,1,3,0,1,3,0,1,4,0,0,3,0,0,4,0
4046000,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
4021200,1,3,3,1,3,3,1,3,3,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
4024000,1,3,3,1,3,3,1,3,3,1,4,0,1,0,0,1,0,0,1,0,0,1,4,0,1,4,0,1,4,0
4013700,0,3,3,0,3,3,0,3,3,0,1,2,0,2,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0
4006900,0,3,3,0,3,3,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
4007100,0,3,3,1,3,3,1,3,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
4006501,0,3,3,0,3,3,1,3,3,0,1,1,0,1,1,1,2,1,0,1,1,0,1,2,1,1,1,2,1,1
4012500,0,3,3,0,3,3,1,3,3,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
3015000,3,3,3,3,3,3,3,3,3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,1,0,1,1
1007000,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009500,0,3,3,0,3,3,0,3,3,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
4035200,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,1,0,3,1,0,3,1,0
5002700,1,3,3,1,3,3,1,3,3,1,0,0,1,0,1,1,0,1,0,1,1,1,2,1,1,0,1,0,0,0
3118201,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041400,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044000,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099701,3,3,3,0,3,3,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020100,0,3,3,0,3,3,0,3,3,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
2006100,1,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
5031902,0,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0
4147100,0,3,3,0,3,3,0,3,3,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
4150701,3,3,3,0,3,3,0,3,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012000,0,3,3,0,3,3,1,3,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012600,0,3,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4063500,3,3,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
2035600,0,3,3,1,3,3,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1022102,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077908,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1
3050100,0,3,3,0,3,3,0,3,3,0,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3051500,0,3,3,0,3,3,0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3018300,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0
3021100,0,3,3,0,3,3,0,3,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3018700,1,3,3,1,3,3,1,3,3,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2008500,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,3,3,3,0,3,3,0,3,3,0,3,3,0,3
2008700,0,3,3,0,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2008400,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006700,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
4053100,3,3,3,0,3,3,0,3,3,3,3,3,3,4,3,3,4,3,3,4,0,0,4,0,3,4,0,4,4,0
3004300,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3004500,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3
1001200,1,3,3,1,3,3,1,3,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1029500,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148300,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020501,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,3,3,0,3,3,0,3,3,3,3,3
3035602,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036400,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022400,3,3,3,3,3,3,3,3,3,0,0,2,0,2,2,1,0,2,1,2,2,1,0,2,1,0,2,1,0,2
4015801,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
4020800,1,3,3,1,3,3,1,3,3,1,4,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,1,0,0
4024600,2,3,3,0,3,3,0,3,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2
4018900,1,3,3,1,3,3,1,3,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1
4024900,1,3,3,1,3,3,1,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1
4003300,1,3,3,1,3,3,1,3,3,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
4046200,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1
1007200,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007400,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4088901,0,3,3,0,3,3,0,3,3,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
4056000,0,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
4043900,1,3,3,1,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036900,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142900,0,3,3,0,3,3,1,3,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
4145101,0,3,3,0,3,3,0,3,3,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4006201,3,3,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050202,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027900,1,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035800,1,3,3,0,3,3,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1011500,1,3,3,1,3,3,1,3,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3057500,0,3,3,0,3,3,0,3,3,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
3057900,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4103201,1,3,3,1,3,3,2,3,3,1,2,2,0,2,2,0,2,2,2,1,2,1,0,1,1,0,1,1,0,1
4019800,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4019600,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4020200,0,3,3,0,3,3,0,3,3,1,0,2,1,0,1,1,0,1,1,0,1,1,0,2,1,2,2,1,2,2
4043701,1,3,3,1,3,3,1,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043702,1,3,3,1,3,3,1,3,3,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4025800,3,3,3,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4008800,3,3,3,0,3,3,0,3,3,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1
3052300,0,3,3,0,3,3,0,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052500,0,3,3,0,3,3,4,3,3,4,0,3,3,0,0,3,0,0,3,0,3,3,0,0,3,0,0,4,0,0
3070202,4,3,3,,,,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,
5014607,3,3,3,3,3,3,3,3,3,3,4,0,3,4,3,3,4,3,3,0,3,3,0,3,3,0,3,3,0,3
3036600,4,3,3,0,3,3,0,3,3,0,1,0,4,1,0,4,0,0,4,1,0,4,1,0,4,1,0,4,1,0
3037000,3,3,3,0,3,3,0,3,3,3,1,0,3,1,0,3,1,0,4,1,0,4,1,0,0,1,0,0,1,0
3037401,3,3,3,0,3,3,0,3,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4098700,3,3,3,0,3,3,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015500,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3
2005400,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
3058800,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
3059000,0,3,3,0,3,3,0,3,3,0,2,2,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
3060600,0,3,3,0,3,3,0,3,3,0,1,0,0,1,0,0,1,1,0,1,1,0,1,2,0,1,1,0,1,1
4002400,3,3,3,0,3,3,1,3,3,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4002600,0,3,3,0,3,3,1,3,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3037402,3,3,3,0,3,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0
1010602,0,3,3,3,3,3,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
1011000,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,0,0,3,0,0,3,0,0,3,3,0,3,3,0,3
1011600,0,3,3,4,3,3,0,3,3,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4
4108500,3,3,3,0,3,3,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109900,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113300,3,3,3,0,3,3,0,3,3,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
5013201,3,3,3,3,3,3,3,3,3,0,1,0,3,0,0,3,0,0,3,1,0,3,1,0,3,1,0,3,1,0
1019600,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
